player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,preferred_foot,club_name,market_value_eur,match_id,match_date,stadium,city,opponent_team,tournament_stage,match_result,goals_team,goals_opponent,minutes_played,goals,assists,shots,shots_on_target,expected_goals_xg,expected_assists_xa,key_passes,successful_passes,total_passes,pass_accuracy,dribbles_attempted,successful_dribbles,crosses,successful_crosses,tackles,interceptions,clearances,blocks,aerial_duels_won,aerial_duels_lost,recoveries,defensive_actions,fouls_committed,fouls_suffered,yellow_cards,red_cards,offsides,saves,save_percentage,punches,clean_sheet,goals_conceded,penalty_saves,distance_covered_km,sprint_distance_km,top_speed_kmh,accelerations,decelerations,stamina_score,player_rating,performance_score,offensive_contribution,defensive_contribution,possession_impact,pressure_resistance,creativity_score,consistency_score,clutch_performance_score,total_goals_tournament,total_assists_tournament,total_minutes_tournament,player_of_match_awards,tournament_rating
P01059,Noussair Chibi,22,Moroccan,Morocco,19,Midfielder,182,75,Right,Al-Hilal Omdurman,3323569,M00570,2026-07-01,Lumen Field,Seattle,Colombia,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,88,0.0,0,39.4,33.2,0,19.0,52,46,48,0,2,198,0,0.0
P01064,Sofyan Saiss,32,Moroccan,Morocco,24,Forward,186,76,Right,MC Alger,10549298,M00570,2026-07-01,Lumen Field,Seattle,Colombia,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,82,0.0,1,45.0,20.2,0,39.7,48,45,31,2,1,336,0,0.0
P01050,Noussair El Khannouss,23,Moroccan,Morocco,10,Defender,180,74,Left,Club Africain,2970061,M00570,2026-07-01,Lumen Field,Seattle,Colombia,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,78,0.0,0,28.5,52.1,0,41.7,38,56,61,2,0,292,0,0.0
P01042,Romain Amrabat,26,Moroccan,Morocco,2,Goalkeeper,187,73,Right,ASEC Mimosas,3417291,M00570,2026-07-01,Lumen Field,Seattle,Colombia,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,73,0.0,6,10.5,57.4,0,50.2,37,61,57,0,0,339,0,0.0
P01041,Achraf Saiss,30,Moroccan,Morocco,1,Goalkeeper,188,78,Right,Zamalek,2480872,M00570,2026-07-01,Lumen Field,Seattle,Colombia,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,69,0.0,0,6.9,48.4,0,53.5,28,56,33,0,0,138,0,0.0
P00674,Tyler McKennie,22,American,United States,24,Forward,178,68,Left,Alajuelense,13541079,M00571,2026-07-28,Arrowhead Stadium,Kansas City,Morocco,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,69,0.0,0,43.0,20.9,0,26.8,40,43,67,1,0,97,0,0.0
P00658,Antonee Carter-Vickers,23,American,United States,8,Defender,184,81,Right,New York Red Bulls,1768011,M00571,2026-07-28,Arrowhead Stadium,Kansas City,Morocco,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,77,0.0,0,29.0,58.7,0,58.3,18,49,55,1,1,327,0,0.0
P00656,Giovanni Musah,33,American,United States,6,Defender,183,73,Left,Tigres UANL,6736049,M00571,2026-07-28,Arrowhead Stadium,Kansas City,Morocco,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,78,0.0,1,21.3,70.8,0,75.7,42,78,61,0,0,34,0,0.0
P00662,Yunus Robinson,26,American,United States,12,Defender,182,72,Left,Tigres UANL,3795812,M00571,2026-07-28,Arrowhead Stadium,Kansas City,Morocco,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,77,0.0,0,24.8,42.1,0,48.8,31,55,45,0,0,251,0,0.0
P00671,Christian Horvath,19,American,United States,21,Forward,182,76,Left,Cavalry FC,36990617,M00571,2026-07-28,Arrowhead Stadium,Kansas City,Morocco,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,76,0.0,1,79.9,32.0,0,72.9,68,56,63,1,0,160,0,0.0
P00664,Weston Acosta,26,American,United States,14,Midfielder,176,79,Right,LAFC,8116418,M00571,2026-07-28,Arrowhead Stadium,Kansas City,Morocco,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,69,0.0,0,50.1,62.0,0,60.4,60,66,59,1,0,165,0,0.0
P00667,Antonee Horvath,25,American,United States,17,Midfielder,177,70,Right,Monterrey,11543243,M00571,2026-07-28,Arrowhead Stadium,Kansas City,Morocco,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,78,0.0,1,43.1,52.0,0,75.1,58,81,70,0,0,65,0,0.0
P00666,Tyler Morris,28,American,United States,16,Midfielder,180,73,Right,Plaza Amador,8807034,M00571,2026-07-28,Arrowhead Stadium,Kansas City,Morocco,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,65,0.0,3,60.4,66.2,0,58.3,66,78,66,0,0,169,0,0.0
P00652,Weston Adams,29,American,United States,2,Goalkeeper,184,74,Right,Tigres UANL,11044417,M00571,2026-07-28,Arrowhead Stadium,Kansas City,Morocco,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,71,0.0,4,10.9,84.7,0,53.3,23,85,58,0,0,202,0,0.0
P00651,Christian McKennie,28,American,United States,1,Goalkeeper,183,74,Right,CF Montreal,2815793,M00571,2026-07-28,Arrowhead Stadium,Kansas City,Morocco,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,80,0.0,0,8.0,65.3,0,51.2,26,47,60,0,0,70,0,0.0
P01062,Romain Aguerd,29,Moroccan,Morocco,22,Forward,168,69,Right,Gor Mahia,12547415,M00571,2026-07-28,Arrowhead Stadium,Kansas City,United States,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,72,0.0,3,37.4,19.8,0,29.8,36,42,59,1,2,294,0,0.0
P01048,Yassine Dari,32,Moroccan,Morocco,8,Defender,181,74,Right,Wydad Casablanca,3240864,M00571,2026-07-28,Arrowhead Stadium,Kansas City,United States,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,87,0.0,1,31.7,58.6,0,80.9,25,59,53,0,0,352,0,0.0
P01044,Achraf Bounou,29,Moroccan,Morocco,4,Defender,190,79,Right,Orlando Pirates,13987052,M00571,2026-07-28,Arrowhead Stadium,Kansas City,United States,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,93,0.0,8,46.2,77.1,0,78.8,15,97,35,0,0,196,0,0.0
P01051,Selim Benoun,24,Moroccan,Morocco,11,Defender,185,75,Left,Gor Mahia,6526379,M00571,2026-07-28,Arrowhead Stadium,Kansas City,United States,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,85,0.0,1,48.9,77.0,0,51.7,11,57,62,0,0,162,0,0.0
P01054,Romain Aboukhlal,18,Moroccan,Morocco,14,Midfielder,183,85,Right,TP Mazembe,46433213,M00571,2026-07-28,Arrowhead Stadium,Kansas City,United States,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,73,0.0,0,99.0,85.0,0,70.8,39,96,45,2,0,344,0,0.0
P01046,Nayef Boufal,28,Moroccan,Morocco,6,Defender,183,76,Right,Al-Masry,5261191,M00571,2026-07-28,Arrowhead Stadium,Kansas City,United States,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,96,0.0,1,10.0,53.4,0,49.5,26,55,65,0,1,392,0,0.0
P01053,Achraf Amellah,24,Moroccan,Morocco,13,Midfielder,186,77,Left,JS Kabylie,20874115,M00571,2026-07-28,Arrowhead Stadium,Kansas City,United States,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,70,0.0,4,62.5,39.0,0,50.0,41,84,53,0,0,131,0,0.0
P01043,Nayef Ziyech,28,Moroccan,Morocco,3,Goalkeeper,189,78,Left,Mamelodi Sundowns,1555212,M00571,2026-07-28,Arrowhead Stadium,Kansas City,United States,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,71,0.0,2,4.8,41.0,0,41.2,30,45,64,0,0,165,0,0.0
P01042,Romain Amrabat,26,Moroccan,Morocco,2,Goalkeeper,187,73,Right,ASEC Mimosas,3417291,M00571,2026-07-28,Arrowhead Stadium,Kansas City,United States,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,82,0.0,0,10.0,56.8,0,44.9,37,52,73,0,0,369,0,0.0
P00976,Sardor Holmatov,22,Uzbek,Uzbekistan,14,Midfielder,176,73,Right,Erbil SC,22796965,M00572,2026-07-13,BC Place,Vancouver,Chile,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,64,0.0,3,60.7,42.5,0,59.4,61,52,58,0,2,206,0,0.0
P00968,Otabek Yoldoshev,20,Uzbek,Uzbekistan,6,Defender,182,76,Right,Melbourne City,16247150,M00572,2026-07-13,BC Place,Vancouver,Chile,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,56,0.0,0,31.1,76.0,0,58.0,24,80,71,0,1,154,0,0.0
P00973,Bobir Eshmurodov,34,Uzbek,Uzbekistan,11,Defender,185,82,Right,Al-Hilal,9028015,M00572,2026-07-13,BC Place,Vancouver,Chile,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,85,0.0,4,38.6,62.5,0,85.9,14,48,65,0,0,145,0,0.0
P00987,Dostonbek Kobilov,26,Uzbek,Uzbekistan,25,Forward,181,81,Right,Erbil SC,4081032,M00572,2026-07-13,BC Place,Vancouver,Chile,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,65,0.0,0,55.8,27.4,0,46.7,38,41,57,1,0,42,0,0.0
P00972,Azizbek Yusupov,24,Uzbek,Uzbekistan,10,Defender,175,80,Right,Western Sydney Wanderers,3600924,M00572,2026-07-13,BC Place,Vancouver,Chile,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,75,0.0,0,17.5,58.5,0,53.9,23,52,58,0,0,14,0,0.0
P00982,Bobir Rashidov,24,Uzbek,Uzbekistan,20,Midfielder,189,78,Right,Ulsan HD,5280961,M00572,2026-07-13,BC Place,Vancouver,Chile,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,85,0.0,0,43.0,43.1,0,60.2,38,58,54,0,0,156,0,0.0
P00979,Dostonbek Kenjayev,24,Uzbek,Uzbekistan,17,Midfielder,179,78,Right,Urawa Red Diamonds,2354129,M00572,2026-07-13,BC Place,Vancouver,Chile,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,59,0.0,4,31.2,30.3,0,54.0,33,42,62,2,0,430,0,0.0
P00985,Otabek Sattorov,35,Uzbek,Uzbekistan,23,Forward,182,73,Left,Persepolis,6863884,M00572,2026-07-13,BC Place,Vancouver,Chile,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,75,0.0,0,40.6,25.3,0,48.3,36,39,52,1,2,224,0,0.0
P00971,Husniddin Umarov,24,Uzbek,Uzbekistan,9,Defender,187,77,Left,Pakhtakor,13636084,M00572,2026-07-13,BC Place,Vancouver,Chile,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,79,0.0,0,22.0,77.4,0,59.0,35,57,54,0,1,302,0,0.0
P00983,Eldor Kenjayev,30,Uzbek,Uzbekistan,21,Forward,171,70,Left,Bunyodkor,32391095,M00572,2026-07-13,BC Place,Vancouver,Chile,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,76,0.0,2,78.3,28.8,0,46.6,38,62,44,2,0,207,0,0.0
P00963,Eldor Rashidov,26,Uzbek,Uzbekistan,1,Goalkeeper,192,77,Left,Al-Hilal,15152057,M00572,2026-07-13,BC Place,Vancouver,Chile,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,77,0.0,2,10.8,83.9,0,77.4,19,63,55,0,0,183,0,0.0
P00964,Sardor Kobilov,33,Uzbek,Uzbekistan,2,Goalkeeper,191,77,Left,Al-Ittihad,1343280,M00572,2026-07-13,BC Place,Vancouver,Chile,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,96,0.0,4,9.3,46.0,0,38.3,48,52,46,0,0,170,0,0.0
P00557,Paulo Albornoz,25,Chilean,Chile,11,Defender,183,78,Right,Barcelona SC,9884882,M00572,2026-07-13,BC Place,Vancouver,Uzbekistan,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,89,0.0,1,43.4,64.9,0,70.2,35,70,66,0,0,228,0,0.0
P00554,Erick Mena,24,Chilean,Chile,8,Defender,181,81,Right,Emelec,7915920,M00572,2026-07-13,BC Place,Vancouver,Uzbekistan,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,65,0.0,2,41.0,83.2,0,50.5,31,76,33,1,0,408,0,0.0
P00565,Jean Delgado,29,Chilean,Chile,19,Midfielder,188,80,Right,Colo-Colo,15433298,M00572,2026-07-13,BC Place,Vancouver,Uzbekistan,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,77,0.0,2,62.2,48.7,0,67.3,64,75,45,0,0,324,0,0.0
P00568,Arturo Riquelme,23,Chilean,Chile,22,Forward,170,72,Right,Barcelona SC,6789709,M00572,2026-07-13,BC Place,Vancouver,Uzbekistan,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,67,0.0,4,40.1,30.2,0,38.6,27,49,39,2,1,377,0,0.0
P00570,Ben Vidal,27,Chilean,Chile,24,Forward,183,82,Right,Nacional,5584113,M00572,2026-07-13,BC Place,Vancouver,Uzbekistan,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,80,0.0,5,45.5,25.6,0,37.4,61,35,35,0,0,0,0,0.0
P00562,Ben Castillo,34,Chilean,Chile,16,Midfielder,181,74,Right,Deportivo Cali,7537732,M00572,2026-07-13,BC Place,Vancouver,Uzbekistan,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,79,0.0,4,30.4,26.0,0,45.3,36,40,55,0,1,411,0,0.0
P00551,Arturo Aranguiz,19,Chilean,Chile,5,Defender,185,78,Right,Millonarios,753176,M00572,2026-07-13,BC Place,Vancouver,Uzbekistan,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,75,0.0,4,25.6,47.3,0,46.0,33,43,64,1,0,107,0,0.0
P00560,Arturo Fuentes,18,Chilean,Chile,14,Midfielder,189,82,Right,Santos,12427351,M00572,2026-07-13,BC Place,Vancouver,Uzbekistan,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,82,0.0,0,59.0,54.5,0,62.7,77,55,57,2,1,405,0,0.0
P00572,Mauricio Isla,17,Chilean,Chile,26,Forward,175,76,Right,Flamengo,2523097,M00572,2026-07-13,BC Place,Vancouver,Uzbekistan,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,92,0.0,1,43.7,29.6,0,55.8,50,48,38,1,0,60,0,0.0
P00548,Arturo Brereton,25,Chilean,Chile,2,Goalkeeper,188,75,Right,Millonarios,8358117,M00572,2026-07-13,BC Place,Vancouver,Uzbekistan,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,76,0.0,0,9.5,80.9,0,80.9,30,68,45,0,0,116,0,0.0
P00549,Gary Isla,25,Chilean,Chile,3,Goalkeeper,188,77,Right,Millonarios,2319927,M00572,2026-07-13,BC Place,Vancouver,Uzbekistan,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,84,0.0,0,4.1,61.3,0,45.9,48,46,51,0,0,406,0,0.0
P01186,Yacine Benkhemassa,25,Algerian,Algeria,16,Midfielder,177,72,Left,Raja Casablanca,10597938,M00573,2026-06-30,BC Place,Vancouver,Qatar,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,80,0.0,0,52.3,74.0,0,61.4,48,64,53,1,0,47,0,0.0
P01193,Sofiane Kara,24,Algerian,Algeria,23,Forward,181,71,Right,TP Mazembe,10715789,M00573,2026-06-30,BC Place,Vancouver,Qatar,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,70,0.0,0,50.5,19.4,0,51.8,37,62,53,0,0,155,0,0.0
P01192,Ismael Boufantin,29,Algerian,Algeria,22,Forward,177,78,Right,Al-Masry,4923166,M00573,2026-06-30,BC Place,Vancouver,Qatar,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,84,0.0,0,54.3,32.7,0,50.1,33,38,61,1,0,354,0,0.0
P01180,Adam Toudic,20,Algerian,Algeria,10,Defender,184,78,Right,Zamalek,8424078,M00573,2026-06-30,BC Place,Vancouver,Qatar,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,65,0.0,1,28.3,54.5,0,63.9,31,55,51,0,0,92,0,0.0
P01191,Riyad Mokrani,28,Algerian,Algeria,21,Forward,192,76,Left,ASEC Mimosas,4028721,M00573,2026-06-30,BC Place,Vancouver,Qatar,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,63,0.0,0,39.2,35.8,0,46.2,39,50,40,2,2,265,0,0.0
P01196,Ramiz Mandrea,23,Algerian,Algeria,26,Forward,185,75,Left,Kaizer Chiefs,13914095,M00573,2026-06-30,BC Place,Vancouver,Qatar,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,76,0.0,0,74.0,18.0,0,55.2,60,86,43,2,2,398,0,0.0
P01181,Nabil Khezami,29,Algerian,Algeria,11,Defender,183,83,Right,Orlando Pirates,6091684,M00573,2026-06-30,BC Place,Vancouver,Qatar,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,63,0.0,0,29.1,40.4,0,34.6,26,45,51,0,1,285,0,0.0
P01171,Riyad Bennacer,28,Algerian,Algeria,1,Goalkeeper,192,79,Right,ASEC Mimosas,13935454,M00573,2026-06-30,BC Place,Vancouver,Qatar,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,78,0.0,7,11.6,84.2,0,58.4,29,58,67,0,0,194,0,0.0
P00958,Almoez Al-Mohannadi,30,Qatari,Qatar,22,Forward,180,76,Right,Al-Hilal,8299366,M00573,2026-06-30,BC Place,Vancouver,Algeria,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,84,0.0,1,42.2,24.0,0,46.4,19,44,49,2,1,333,0,0.0
P00961,Karim Boudiaf,27,Qatari,Qatar,25,Forward,183,75,Right,Al-Shorta,4758016,M00573,2026-06-30,BC Place,Vancouver,Algeria,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,52,0.0,0,47.1,42.5,0,53.1,36,35,29,0,0,280,0,0.0
P00952,Boualem Moez,28,Qatari,Qatar,16,Midfielder,173,73,Right,Esteghlal,8425949,M00573,2026-06-30,BC Place,Vancouver,Algeria,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,60,0.0,5,51.5,56.1,0,60.2,48,69,65,0,2,445,0,0.0
P00946,Ahmed Al-Dosari,18,Qatari,Qatar,10,Defender,187,76,Right,Kawasaki Frontale,32762108,M00573,2026-06-30,BC Place,Vancouver,Algeria,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,80,0.0,0,46.4,99.0,0,62.1,5,99,46,0,0,51,0,0.0
P00945,Abdelaziz Ismaeel,28,Qatari,Qatar,9,Defender,187,76,Right,Sydney FC,34162856,M00573,2026-06-30,BC Place,Vancouver,Algeria,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,72,0.0,0,62.3,99.0,0,91.3,38,97,57,0,0,36,0,0.0
P00949,Akram Mesa,29,Qatari,Qatar,13,Midfielder,171,71,Right,Persepolis,22108266,M00573,2026-06-30,BC Place,Vancouver,Algeria,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,82,0.0,1,65.2,71.8,0,73.2,94,99,52,0,0,196,0,0.0
P00943,Boualem Hasan,23,Qatari,Qatar,7,Defender,186,81,Right,Al-Hilal,6726357,M00573,2026-06-30,BC Place,Vancouver,Algeria,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,71,0.0,0,33.0,44.8,0,48.6,29,50,79,0,1,201,0,0.0
